variable,BM1,BMS,OU1,OUM,OUMV,OUMA,OUMVA,best,trait
leafarea,321.116037298592,323.240166321314,299.020309551989,297.096309499734,292.523264311226,-2135.36504039269,-1432.72790630859,OUMA,Leaf.Structure
leafarea,321.116037298592,327.862063789761,299.020309551989,303.291267713687,292.414464767233,294.536658855028,-4164.84076387745,OUMVA,Leaf.Structure
leafarea,321.116037298592,325.658336066419,299.020309551989,295.070360295914,288.420141948754,-3166.72477269003,-1248.00399788611,OUMA,Leaf.Structure
leafarea,321.116037298592,328.785693014946,299.020309551989,298.510041242485,292.205218822613,-1862.4720616198,-1324.97704160731,OUMA,Leaf.Structure
leafarea,321.116037298592,327.518526581458,299.020309551989,296.893181688788,296.713527070806,-2169.08089308062,-2100.41898983804,OUMA,Leaf.Structure
corleng,84.8872361035914,65.0939374334549,60.9381274284353,-2479.26598916288,-2479.53318337891,-15202.4318221441,-13519.0140420547,OUMA,Leaf.Structure
corleng,84.8872361035914,74.3332212317322,60.9381274284353,-2173.54091847462,-2232.33863044878,-8296.00077914973,-3294800.60543843,OUMVA,Leaf.Structure
corleng,84.8872361035914,56.7231505476856,60.9381274284353,-1496.16026511553,-1633.04464762923,-5410.52620109189,-158540.288851009,OUMVA,Leaf.Structure
corleng,84.8872361035914,69.4473664421847,60.9381274284353,-2570.89070215951,-2567.20428153882,-12808818.0872201,-1090339574.26035,OUMVA,Leaf.Structure
corleng,84.8872361035914,78.6283056992683,60.9381274284353,-2159.08241965246,-2178.71522014234,-13119.7405674353,-14118.9087444373,OUMVA,Leaf.Structure
corleng,84.8872361035914,65.1636147111602,60.9381274284353,-2194.9828095854,-2902.09902444603,-26424.2351025979,-3875346731493.31,OUMVA,Leaf.Structure
corleng,84.8872361035914,76.4252945009356,60.9381274284353,-2780.50487759543,-2773.01834502865,-8095.99133719703,-8023.38049076299,OUMA,Leaf.Structure
corleng,84.8872361035914,69.9165896791701,60.9381274284353,-2194.9828095854,-2368.22694171622,-7420.42077985853,-6174.74385275764,OUMA,Leaf.Structure
corleng,84.8872361035914,70.9272436970639,60.9381274284353,-2134.60013134729,-2612.91654877255,-9710.06575479417,-87776367078.3947,OUMVA,Leaf.Structure
corleng,84.8872361035914,62.0267234021903,60.9381274284353,-2154.12675631153,-2157.76768457631,-10434.1854887423,-10433.4016955458,OUMA,Leaf.Structure
corleng,84.8872361035914,72.3648931867897,60.9381274284353,-2127.8154051197,-2156.0785365384,-6998.70005000903,-169091.786149468,OUMVA,Leaf.Structure
corleng,84.8872361035914,69.4255805540336,60.9381274284353,-2156.78542000411,-2732.53722164454,-9634.07121833759,-61433626341.142,OUMVA,Leaf.Structure
corleng,84.8872361035914,52.7569290891644,60.9381274284353,-2576.57842111543,-2574.42761310945,-10064.735624537,-11072.0645241674,OUMVA,Leaf.Structure
corleng,84.8872361035914,75.4416716145867,60.9381274284353,-2548.01889060839,-2783.53638958188,-10440.7359685701,-9546.72832776409,OUMA,Leaf.Structure
corleng,84.8872361035914,78.5496025976454,60.9381274284353,-2159.08241965246,-2558.95236642,-7745.40673686765,-12394.9065637458,OUMVA,Leaf.Structure
corleng,84.8872361035914,67.8496890565887,60.9381274284353,-2590.96355057715,-2588.0640826316,-7844.04705134415,-5386.01156458571,OUMA,Leaf.Structure
corleng,84.8872361035914,57.103777058456,60.9381274284353,-1900.09548244051,-1981.73015851576,-10349.1317771899,-8692.24463948893,OUMA,Leaf.Structure
corleng,84.8872361035914,53.7693455970611,60.9381274284353,-2194.9828095854,-2192.33381974704,-5527629901.5516,-1003011043056.31,OUMVA,Leaf.Structure
corleng,84.8872361035914,61.4325975947845,60.9381274284353,-2644.47490960261,-2924.13782617421,-10615.1806338186,-8335.42834470082,OUMA,Leaf.Structure
corleng,84.8872361035914,55.8401962672585,60.9381274284353,-2180.63957093052,-2179.21307265374,-6170.79608652439,-4283.24790323787,OUMA,Leaf.Structure
corleng,84.8872361035914,60.7111989943345,60.9381274284353,-2152.9364832793,-2588.06021170333,-7610.32674020784,-8272.55771375646,OUMVA,Leaf.Structure
corleng,84.8872361035914,66.7724304237166,60.9381274284353,-2167.2827752352,-2182.68593910783,-7783.61147102938,-11665.9183127992,OUMVA,Leaf.Structure
corleng,84.8872361035914,66.9496718693182,60.9381274284353,-2161.11207703479,-2180.8769070687,-4305605043443.01,-9378.61557145325,OUMA,Leaf.Structure
corleng,84.8872361035914,71.4991012273869,60.9381274284353,-2159.08241965246,-2561.97303781943,-13241.8280568214,-13751.0477624059,OUMVA,Leaf.Structure
corleng,84.8872361035914,72.1217839091401,60.9381274284353,-2187.84874731877,-2184.84236755977,-12602.8588468613,-3575.75171694493,OUMA,Leaf.Structure
corleng,84.8872361035914,78.5168030812762,60.9381274284353,-2841.58787073358,-2597.38518143788,-10592.1721028557,-3756.33929363774,OUMA,Leaf.Structure
corleng,84.8872361035914,64.206730960001,60.9381274284353,-2838.64677180158,-2126.00187490289,-7967.02994194927,-7859.70568975964,OUMA,Leaf.Structure
corleng,84.8872361035914,83.6596735530147,60.9381274284353,-2190.26649439282,-2191.68972195439,-9966.88104891261,-7445.5130173689,OUMA,Leaf.Structure
corleng,84.8872361035914,65.8468892170908,60.9381274284353,-2150.54005482064,-2140.68807480077,-19691048.0481733,-106462786236.887,OUMVA,Leaf.Structure
corleng,84.8872361035914,64.8775836022249,60.9381274284353,-2562.0449451401,-2557.53125012244,-8379.15705997307,-8757088884238.57,OUMVA,Leaf.Structure
corleng,84.8872361035914,62.4287573369379,60.9381274284353,-1523.63816767121,-1652.75748127408,-7269.00645393895,-6935.43017523616,OUMA,Leaf.Structure
corleng,84.8872361035914,74.4450789468996,60.9381274284353,-2160.76964062506,-2155.65815484958,-380117661.153973,-6950.89096293021,OUMA,Leaf.Structure
corleng,84.8872361035914,58.310421287718,60.9381274284353,-1927.3167574462,-1924.52489617357,-12558.6746559639,-7627.65582387196,OUMA,Leaf.Structure
corleng,84.8872361035914,67.633825081642,60.9381274284353,-2185.0093061241,-2186.0756600836,-11606.5544554286,-2835.15350100218,OUMA,Leaf.Structure
corleng,84.8872361035914,57.8065908600276,60.9381274284353,-2377.3100926524,-2584.25299509048,-8782.23981803026,-7734.87543362424,OUMA,Leaf.Structure
corleng,84.8872361035914,60.8324735405421,60.9381274284353,-2159.08241965246,-2561.96765062323,-23375730291.5027,-6137.65172091208,OUMA,Leaf.Structure
corleng,84.8872361035914,60.5862135400309,60.9381274284353,-2357.78124003945,-2183.93417877361,-9105.219209674,-6659.78148162281,OUMA,Leaf.Structure
corleng,84.8872361035914,64.7703219575572,60.9381274284353,-2588.61099654358,-2585.05536046707,-9762.63317456461,-13870.5634242639,OUMVA,Leaf.Structure
corleng,84.8872361035914,69.2283291932912,60.9381274284353,-2223.19363820245,-2225.34466062216,-6392.37083150626,-7362941.9074746,OUMVA,Leaf.Structure
corleng,84.8872361035914,67.0434855131119,60.9381274284353,-2586.10942005169,-2582.50076917637,-3042342452.46078,-7360.5554597296,OUMA,Leaf.Structure
corleng,84.8872361035914,70.0296600633054,60.9381274284353,-2139.23076196103,-2120.16737707646,-11706.2258585385,-2269.73835267086,OUMA,Leaf.Structure
corleng,84.8872361035914,70.7756439488859,60.9381274284353,-2185.0093061241,-2186.33887782535,-12204.7443484014,-5346.76852934165,OUMA,Leaf.Structure
corleng,84.8872361035914,60.1541096788293,60.9381274284353,-2164.48563120479,-2582.08534364006,-1401462326.02899,-3310.61501069395,OUMA,Leaf.Structure
corleng,84.8872361035914,76.3367931058728,60.9381274284353,-2723.12715303173,-2715.85043580258,-13243.1975502831,-188541280377.189,OUMVA,Leaf.Structure
corleng,84.8872361035914,71.1798680839971,60.9381274284353,-2194.9828095854,-2000.55714487449,-14096.6038365902,-38486.5645190029,OUMVA,Leaf.Structure
corleng,84.8872361035914,64.0074600050381,60.9381274284353,-2187.84874731877,-2183.85769154833,-14911.0998933437,-13516.0055735958,OUMA,Leaf.Structure
corleng,84.8872361035914,65.7921690180607,60.9381274284353,-2185.5684091478,-2490.97408805079,-10483.2197343897,-7105.97819131327,OUMA,Leaf.Structure
corleng,84.8872361035914,73.0139328329277,60.9381274284353,-2114.94967582763,-2001.08562671335,-12931.0223650838,-12608.1309908109,OUMA,Leaf.Structure
corleng,84.8872361035914,63.6154602163791,60.9381274284353,-1580.0151331998,-1615.18128713833,-3248.13346371085,-13482.6937965863,OUMVA,Leaf.Structure
corleng,84.8872361035914,57.7067031518637,60.9381274284353,-1356.39723238873,-1487.45335807526,-8740.81476751941,-6633.82033849665,OUMA,Leaf.Structure
corleng,84.8872361035914,67.8229777915992,60.9381274284353,-2579.76051053895,-2850.10356022073,-14702.7822935438,-15192.7654889788,OUMVA,Leaf.Structure
corleng,84.8872361035914,78.888078630553,60.9381274284353,-1679.29847759919,-1674.549084391,-8150.41544671886,-7904.06893908511,OUMA,Leaf.Structure
corleng,84.8872361035914,86.2395991089851,60.9381274284353,-2915.18382884283,-2910.99327991589,-9178.35840072153,-9154.11655390667,OUMA,Leaf.Structure
corleng,84.8872361035914,75.2426642200325,60.9381274284353,-2159.73785040223,-2175.96671994359,-6474.37759787625,-4096.60946475307,OUMA,Leaf.Structure
corleng,84.8872361035914,72.1192526759671,60.9381274284353,-1848.89605348091,-2030.09196574067,-12031.4466644268,-6978.96235313971,OUMA,Leaf.Structure
corleng,84.8872361035914,55.6176633930372,60.9381274284353,-1550.2042950111,-1655.40601216789,-372685962.023776,-7935.50438833278,OUMA,Leaf.Structure
corleng,84.8872361035914,55.376623420366,60.9381274284353,-2185.0093061241,-2184.99187743931,-10242.8677512559,-9624.05801233056,OUMA,Leaf.Structure
corleng,84.8872361035914,69.7794365235806,60.9381274284353,-2188.26934259725,-2182.35150317812,-6324.85842331477,-6154166030660.2,OUMVA,Leaf.Structure
corleng,84.8872361035914,78.6640080893551,60.9381274284353,-2163.57651781202,-2195.71027316797,-14851.6563878045,-9761.45052443242,OUMA,Leaf.Structure
corleng,84.8872361035914,60.1440675517298,60.9381274284353,-2082.21003871387,-1823.77701825509,-9171.65526026625,-9078.99809581145,OUMA,Leaf.Structure
corleng,84.8872361035914,90.6644067964928,60.9381274284353,-2190.84698232163,-2189.62434068452,-34746132.2859756,-6811.6196675608,OUMA,Leaf.Structure
corleng,84.8872361035914,68.3422328635989,60.9381274284353,-2159.08241965246,-2179.67270451866,-11038.1585051196,-11694.0431289076,OUMVA,Leaf.Structure
corleng,84.8872361035914,68.6699142598489,60.9381274284353,-2235.8050450368,-2156.22949759203,-8341.59335803976,-9300.38006308488,OUMVA,Leaf.Structure
corleng,84.8872361035914,69.0337451342437,60.9381274284353,-2194.9828095854,-2368.22698083098,-11516361.493926,-8284.59887039624,OUMA,Leaf.Structure
corleng,84.8872361035914,69.0339145115535,60.9381274284353,-2156.52738040422,-2088.58342553214,-5981.60827427892,-7864.05086919475,OUMVA,Leaf.Structure
corleng,84.8872361035914,56.4406966817133,60.9381274284353,-2182.25784795813,-2485.52798601973,-12027.8658815611,-11724.3383776711,OUMA,Leaf.Structure
corleng,84.8872361035914,61.5124305308751,60.9381274284353,-1087.14957137656,-1413.11279146793,-27320329.6468518,-7098.46296341432,OUMA,Leaf.Structure
corleng,84.8872361035914,64.9955818182394,60.9381274284353,-2159.08241965246,-2561.75408673248,-7764.34125194088,-7136.2018873097,OUMA,Leaf.Structure
corleng,84.8872361035914,64.4810837389997,60.9381274284353,-2159.08241965246,-2561.81261951612,-12346.5173668043,-13378.0596744868,OUMVA,Leaf.Structure
corleng,84.8872361035914,71.8621051909657,60.9381274284353,-2564.33550452208,-2591.1393620909,-8011.47695064986,-7018.46064886603,OUMA,Leaf.Structure
corleng,84.8872361035914,66.9999539649948,60.9381274284353,-2571.86422147603,-2567.79126044129,-9797.34038866976,-11762.3072484483,OUMVA,Leaf.Structure
corleng,84.8872361035914,68.7113442989672,60.9381274284353,-1149.28474148889,-1388.74348683419,-7534.44231770983,-5466.71107002051,OUMA,Leaf.Structure
corleng,84.8872361035914,74.0679959099193,60.9381274284353,-2155.58116270384,-2194.81971520981,-13145.6231382908,-8758.65040826401,OUMA,Leaf.Structure
corleng,84.8872361035914,63.3034367777362,60.9381274284353,-2312.34497583804,-2164.80049203842,-7095.90360155748,-11107.3203298641,OUMVA,Leaf.Structure
corleng,84.8872361035914,74.4904168231438,60.9381274284353,-2644.47490960261,-2898.52323748206,-7028.7187149453,-5549.29002913871,OUMA,Leaf.Structure
corleng,84.8872361035914,69.9702599474986,60.9381274284353,-1358.44222740626,-1457.87267180909,-10210.5449815243,-11888.6238505012,OUMVA,Leaf.Structure
corleng,84.8872361035914,64.2075783852885,60.9381274284353,-2588.61099654358,-2584.15909324531,-7254.43654282755,-11589.9916826519,OUMVA,Leaf.Structure
corleng,84.8872361035914,63.5563693200422,60.9381274284353,-1547.95888493882,-1071.73622589275,-10568.8199199262,-12598.191027842,OUMVA,Leaf.Structure
corleng,84.8872361035914,66.5851795930804,60.9381274284353,-2178.15619849012,-2180.60741905332,-8556.18240142301,-12319.9099165706,OUMVA,Leaf.Structure
corleng,84.8872361035914,61.7749129121427,60.9381274284353,-2190.4484611659,-2181.39675015468,-11634.8362196083,-6464.7053714372,OUMA,Leaf.Structure
corleng,84.8872361035914,66.7234460925894,60.9381274284353,-1087.75909495425,-1226.16802141872,-12716.2991687429,-12230.9304109226,OUMA,Leaf.Structure
corleng,84.8872361035914,53.6942937695251,60.9381274284353,-2185.0093061241,-2188.88704299345,-13014.5990741682,-13075.705055879,OUMVA,Leaf.Structure
corleng,84.8872361035914,63.3938858348617,60.9381274284353,-2159.08241965245,-2558.24789394338,-8842.83950044139,-4051.70362083093,OUMA,Leaf.Structure
corleng,84.8872361035914,82.3560985335263,60.9381274284353,-2201.57999639639,-2159.83050075692,-13933.7268568883,-14066.0812040406,OUMVA,Leaf.Structure
corleng,84.8872361035914,63.7444805470409,60.9381274284353,-2861.94610308753,-2461.24800452946,-9543.67540272807,-7617.94971650608,OUMA,Leaf.Structure
corleng,84.8872361035914,61.8825338738649,60.9381274284353,-2168.60033086346,-2004.3004819639,-9276.14017002636,-6742.0045144511,OUMA,Leaf.Structure
corleng,84.8872361035914,70.0564769783989,60.9381274284353,-2780.50487759543,-2779.00134600801,-10815.8990006127,-16548198.4581598,OUMVA,Leaf.Structure
corleng,84.8872361035914,54.9903192177045,60.9381274284353,-2780.50487759543,-2793.15626970754,-9502.27827578736,-7582.89938280637,OUMA,Leaf.Structure
corleng,84.8872361035914,72.6840898667255,60.9381274284353,-1603.14933746414,-1570.46383217278,-6641.21653365459,-5897.38615776774,OUMA,Leaf.Structure
corleng,84.8872361035914,72.1042628127639,60.9381274284353,-2223.77767799117,-2531.15628624557,-8522.16962436746,-13024.0684690793,OUMVA,Leaf.Structure
corleng,84.8872361035914,48.6511412487979,60.9381274284353,-2191.84415981989,-2856.05191414118,-5082.46485866418,-4191006635.54624,OUMVA,Leaf.Structure
corleng,84.8872361035914,62.3140045756467,60.9381274284353,-2176.67956795448,-2176.35951292553,-13689.5180543095,-5380.47553549277,OUMA,Leaf.Structure
corleng,84.8872361035914,65.422353563208,60.9381274284353,-2143.41464081941,-2173.07935571549,-1004112519.72967,-138900.73213897,OUMA,Leaf.Structure
corleng,84.8872361035914,60.0139613235395,60.9381274284353,-2746.65441343383,-2582.11408816749,-7382.50262710514,-4881.14409661129,OUMA,Leaf.Structure
corleng,84.8872361035914,57.450391622842,60.9381274284353,-2588.61099654358,-2586.43190785231,-7935.87641741282,-13249.1117279918,OUMVA,Leaf.Structure
corleng,84.8872361035914,68.8469760344521,60.9381274284353,-2188.57777210487,-2565.28092569372,-10615.2737899333,-4963.19596078693,OUMA,Leaf.Structure
corleng,84.8872361035914,72.6484006287428,60.9381274284353,-2136.20269845848,-1718.17904262892,-9765.87055213855,-2373.18666244745,OUMA,Leaf.Structure
corleng,84.8872361035914,72.2662534273787,60.9381274284353,-1943.07840072401,-2078.95913558738,-6231.47492582833,-12036.3366183012,OUMVA,Leaf.Structure
corleng,84.8872361035914,68.5328021617974,60.9381274284353,-2159.08241965246,-2175.69578505819,-5942.46739543863,-3981.30510272165,OUMA,Leaf.Structure
corleng,84.8872361035914,59.1381501540161,60.9381274284353,-2189.35239084697,-2185.49712115074,-11233789.3082943,-4944.80947052349,OUMA,Leaf.Structure
petleng,137.837914448847,140.376373035484,128.748359786927,118.751529947733,123.500488907432,-3724.98697812383,-3639.44896837614,OUMA,Leaf.Structure
